879
0	11565.6	0
1	921.477	-170.724
2	-802.283	117.859
3	-220.978	-24.6775
4	-392.706	58.7202
5	-133.717	-34.6854
6	-109.711	-29.2567
7	-923.804	434.905
8	-195.43	30.0193
9	-67.7687	-15.9935
10	-54.9451	-15.4129
11	-441.012	204.354
12	-31.718	-21.3261
13	-179.927	73.5786
14	6.20723	-21.7294
15	-131.99	-165.594
16	-97.5542	15.0845
17	-34.2269	-8.59742
18	-27.5689	-8.29546
19	-218.126	101.165
20	-15.4125	-9.28084
21	-89.1913	35.2041
22	2.54988	-12.3083
23	-63.9668	-80.6006
24	-10.0061	-12.331
25	-43.7754	11.8153
26	1.70281	-8.18523
27	-39.1598	-52.1224
28	3.06996	-2.37221
29	-20.0597	-29.6738
30	2.49312	-2.33039
31	39.5263	-41.5401
32	-49.083	5.67827
33	-17.168	-4.43903
34	-13.3483	-2.80559
35	-108.951	49.4394
36	-7.56672	-4.52832
37	-43.8515	18.5939
38	1.08518	-6.23615
39	-32.5465	-41.8789
40	-5.48312	-8.00505
41	-21.8765	5.51014
42	1.67227	-2.27055
43	-19.0772	-26.0437
44	1.38658	-1.01431
45	-8.63156	-13.0133
46	1.28832	-1.2471
47	18.32	-22.1519
48	-4.3061	-8.65435
49	-11.1089	0.313041
50	1.65708	-1.40395
51	-14.0013	-19.9958
52	1.11619	-0.0294114
53	-5.28529	-8.91973
54	0.823127	-1.70418
55	10.8307	-14.4929
56	0.362725	-3.42627
57	-4.37396	-8.70349
58	2.46102	1.82575
59	9.60558	-6.86318
60	0.936361	2.55701
61	6.4582	-3.04639
62	-0.47699	-1.69175
63	7.82002	5.40895
64	332.377	-54.3548
65	-168.797	18.8596
66	90.6909	-28.961
67	-317.329	166.506
68	-70.73	24.7979
69	-134.86	68.9285
70	64.7368	-35.6904
71	61.5978	-131.473
72	11.4115	-7.33665
73	-50.7936	18.543
74	-12.1139	4.5934
75	16.1447	-50.3133
76	38.2589	-20.4656
77	-24.7284	-10.0179
78	-32.8397	25.7006
79	40.1887	-8.53559
80	11.5554	-9.16304
81	-43.7242	19.89
82	-12.6261	4.46519
83	23.225	-41.7571
84	39.2285	-18.7882
85	-18.8442	-2.16239
86	-35.5226	22.4805
87	27.6083	-9.29201
88	13.2181	-7.95135
89	-38.2202	19.1056
90	-12.9773	5.69133
91	40.8262	-30.8921
92	40.8787	-16.8317
93	-7.65153	5.51379
94	-39.8465	20.5932
95	16.4357	-1.31083
96	-15.0133	0.818648
97	-14.9571	6.70028
98	13.322	-7.22853
99	1.86011	-22.8709
100	13.1457	-7.08792
101	7.41568	-15.0195
102	-10.5399	9.1888
103	-1.25608	7.57141
104	-12.4037	5.43826
105	-13.6692	4.50579
106	12.0282	-8.32164
107	15.1284	-12.5121
108	14.7932	-3.95942
109	12.8192	-11.9355
110	-13.8497	6.49721
111	-5.77957	15.5671
112	-11.3702	6.97271
113	-13.4812	4.93809
114	11.0517	-9.76267
115	14.9931	-11.4651
116	15.1012	-3.50068
117	11.1962	-12.7009
118	-14.0551	5.8945
119	-5.32162	15.7383
120	-10.8441	9.07888
121	-12.3914	5.57723
122	9.64417	-11.0769
123	13.9031	-6.4325
124	15.0668	-2.77466
125	9.11093	-11.2669
126	-14.2714	4.69978
127	-7.46734	15.8525
128	-12.3157	0.980247
129	-4.13224	-0.860962
130	-3.3821	-1.4081
131	-27.8933	11.3667
132	-1.82901	-1.2661
133	-11.2099	4.33536
134	0.373553	-1.65954
135	-7.96514	-11.4234
136	-1.18984	-1.85043
137	-5.35939	1.78956
139	-4.92823	-7.51376
140	0.168992	-1.1412
141	-2.25445	-3.48995
143	5.31751	-5.37432
144	-0.866906	-2.05107
145	-2.42356	1.04967
147	-3.91428	-6.3121
148	0.00530322	-1.32576
149	-1.46356	-2.36234
150	0.719893	0.967341
151	3.32263	-3.59462
155	1.69283	-3.15722
156	-0.145529	-1.14026
157	1.46928	-0.743946
158	0.457676	1.43865
159	2.23369	1.44639
160	-0.504183	-1.4067
161	-1.10445	0.261941
162	0.00237164	-1.11054
163	-3.24553	-5.25916
165	-1.51593	-2.62585
167	2.90328	-1.92674
171	1.29799	-2.0142
173	0.467798	-1.28606
175	2.19725	1.76118
179	1.04056	-1.88499
181	0.146548	-1.14552
183	1.91683	1.4205
191	0.345685	1.40526
192	-143.304	37.8891
193	63.8169	-16.3478
194	-38.2926	14.971
195	97.3028	-75.6131
196	26.0775	-14.9383
197	41.7751	-32.236
198	-24.0664	16.7886
199	-23.6355	47.1834
200	-5.16454	2.07613
201	15.0425	-9.39001
202	4.97723	-3.23434
203	-7.16013	15.0481
204	-14.1174	9.89256
205	9.04541	-0.578989
206	12.2486	-12.1497
207	-11.1214	2.047
