1000
0	15	3.4427e-14
1	15.1392	-4.86812e-13
2	15.2783	2.94229e-13
3	15.4173	-3.86718e-13
4	15.5561	1.21973e-12
5	15.6948	1.22143e-12
6	15.8333	2.11018e-12
7	15.9717	4.48263e-14
8	16.1098	-7.24917e-14
9	16.2478	5.77546e-13
10	16.3855	-5.30838e-13
11	16.523	1.26289e-12
12	16.6602	-2.99207e-13
13	16.7972	-2.40899e-13
14	16.9338	5.56874e-13
15	17.0702	5.29321e-13
16	17.2063	-1.68576e-13
17	17.342	1.08139e-12
18	17.4774	6.79978e-13
19	17.6125	-2.35765e-12
20	17.7472	1.20469e-12
21	17.8815	5.74878e-13
22	18.0154	-1.26727e-13
23	18.1488	6.39702e-13
24	18.2819	8.91976e-13
25	18.4145	-1.05112e-12
26	18.5467	2.93112e-13
27	18.6783	4.41522e-13
28	18.8095	2.92214e-13
29	18.9402	-1.01281e-12
30	19.0704	-1.05904e-12
31	19.2001	4.13941e-13
32	19.3292	-1.67537e-12
33	19.4578	-4.06639e-13
34	19.5858	-1.37625e-14
35	19.7132	1.87793e-12
36	19.84	1.15054e-12
37	19.9663	-1.49533e-13
38	20.0919	-1.86046e-13
39	20.2168	1.40006e-12
40	20.3412	9.47869e-13
41	20.4648	-2.20402e-12
42	20.5878	-7.15648e-13
43	20.7101	-4.6006e-13
44	20.8317	-1.93686e-13
45	20.9526	-1.01236e-12
46	21.0727	6.19817e-13
47	21.1922	1.37512e-13
48	21.3108	3.22772e-13
49	21.4288	1.41321e-12
50	21.5459	1.22772e-12
51	21.6622	-1.45489e-13
52	21.7778	2.75923e-13
53	21.8925	-2.45028e-13
54	22.0065	-1.88102e-12
55	22.1196	-4.70733e-13
56	22.2318	1.2029e-12
57	22.3432	-1.01247e-12
58	22.4537	-7.11941e-13
59	22.5634	-4.08043e-13
60	22.6721	8.54172e-13
61	22.78	1.18425e-12
62	22.8869	-9.38656e-13
63	22.9929	-3.50297e-13
64	23.098	1.79755e-15
65	23.2021	2.27951e-13
66	23.3053	-3.09403e-13
67	23.4076	6.54981e-13
68	23.5088	-3.01089e-14
69	23.6091	-8.05413e-13
70	23.7084	-1.07651e-12
71	23.8066	8.16536e-13
72	23.9039	-2.48623e-13
73	24.0001	-1.18616e-12
74	24.0953	-8.66867e-13
75	24.1895	2.24693e-16
76	24.2826	-2.051e-12
77	24.3747	-6.77226e-13
78	24.4657	3.68946e-12
79	24.5556	1.97281e-13
80	24.6445	-7.4396e-13
81	24.7322	1.55038e-13
82	24.8189	7.4351e-13
83	24.9044	-1.06977e-12
84	24.9889	-1.4104e-12
85	25.0722	-7.06436e-13
86	25.1544	-9.53149e-13
87	25.2354	-6.53408e-13
88	25.3153	-1.07089e-12
89	25.3941	7.72945e-14
90	25.4717	8.01481e-13
91	25.5482	-6.27119e-13
92	25.6234	1.56162e-13
93	25.6975	2.05302e-12
94	25.7705	-3.96134e-13
95	25.8422	-1.60049e-12
96	25.9128	1.25064e-12
97	25.9821	2.40422e-13
98	26.0503	-1.52162e-12
99	26.1172	-5.45106e-13
100	26.1829	1.18661e-12
101	26.2475	-7.54071e-13
102	26.3107	-1.87102e-12
103	26.3728	2.40871e-13
104	26.4337	1.64992e-12
105	26.4933	-8.84168e-13
106	26.5516	-5.01516e-13
107	26.6088	1.9791e-12
108	26.6646	6.35882e-14
109	26.7193	-9.76293e-13
110	26.7727	7.28681e-13
111	26.8248	3.31647e-13
112	26.8757	-4.30962e-13
113	26.9253	-7.79237e-13
114	26.9737	-1.3167e-12
115	27.0207	-4.49611e-13
116	27.0666	-1.96607e-12
117	27.1111	-1.02977e-12
118	27.1544	1.09898e-12
119	27.1965	4.52083e-13
120	27.2372	-1.32052e-12
121	27.2767	7.48229e-14
122	27.3149	3.83192e-12
123	27.3518	-7.61261e-13
124	27.3875	-2.1647e-12
125	27.4219	-1.16841e-14
126	27.455	-8.18558e-13
127	27.4868	-1.29086e-12
128	27.5174	-2.62891e-13
129	27.5467	7.44409e-13
130	27.5747	-1.18211e-12
131	27.6015	-8.58329e-13
132	27.6269	3.10976e-13
133	27.6511	2.17728e-13
134	27.6741	-7.61261e-13
135	27.6957	-2.65138e-14
136	27.7162	2.2312e-13
137	27.7353	-4.54555e-13
138	27.7532	-8.43499e-13
139	27.7698	1.34479e-12
140	27.7852	5.07133e-13
141	27.7993	-9.44836e-13
142	27.8121	-4.43769e-13
143	27.8238	-7.72046e-13
144	27.8341	9.88651e-13
145	27.8433	-5.02864e-13
146	27.8512	-2.24199e-12
147	27.8578	-5.12975e-13
148	27.8632	1.60656e-13
149	27.8675	-6.26894e-14
150	27.8704	1.30479e-12
151	27.8722	1.18571e-12
152	27.8728	4.31636e-13
153	27.8721	1.92562e-13
154	27.8703	1.79755e-13
155	27.8672	-1.21087e-12
156	27.863	-3.02213e-13
157	27.8575	-7.27782e-13
158	27.8509	-7.04189e-13
159	27.8432	-2.28895e-12
160	27.8342	8.54733e-13
161	27.8241	9.91572e-13
162	27.8128	-4.51184e-13
163	27.8004	-2.5278e-13
164	27.7869	2.47612e-13
165	27.7722	1.63914e-12
166	27.7564	7.16772e-14
167	27.7394	2.07617e-13
168	27.7214	-1.33535e-12
169	27.7022	-5.4578e-13
170	27.682	-1.39287e-12
171	27.6606	-1.46905e-12
172	27.6382	2.21772e-13
173	27.6147	1.37737e-13
174	27.5901	5.2376e-13
175	27.5645	-1.05831e-12
176	27.5378	-4.04448e-15
177	27.5101	7.36994e-13
178	27.4814	-5.66677e-13
179	27.4516	7.00594e-13
180	27.4209	1.16751e-12
181	27.3891	-1.94e-12
182	27.3563	6.70036e-13
183	27.3226	2.17953e-13
184	27.2878	-4.2467e-13
185	27.2521	4.1793e-14
186	27.2155	4.44443e-13
187	27.1779	-3.19065e-14
188	27.1394	-3.80631e-13
189	27.1	1.64206e-12
190	27.0596	-1.11897e-12
191	27.0184	3.34793e-13
192	26.9762	-5.34321e-13
193	26.9332	1.00213e-13
194	26.8893	1.94405e-12
195	26.8446	8.73158e-13
196	26.799	1.28614e-12
197	26.7525	-1.101e-12
198	26.7053	5.35669e-13
199	26.6572	-6.01279e-13
200	26.6084	2.15706e-13
201	28.6801	-4.08942e-13
202	29.5083	1.50545e-13
203	28.5785	-2.95696e-13
204	26.4052	8.76304e-13
205	24.2313	1.19402e-12
206	23.2992	2.12155e-12
207	24.1238	1.33018e-13
208	26.1903	8.17884e-14
209	28.2561	6.95201e-13
210	29.0787	-1.00663e-13
211	28.1432	8.15187e-13
212	25.9644	-3.49173e-13
213	23.7849	-3.52769e-13
214	22.8475	3.99954e-13
215	23.6669	5.92741e-13
216	25.7283	-3.76137e-13
217	27.7891	1.08841e-12
218	28.6067	-3.14571e-14
219	27.6664	-2.1602e-12
220	25.4829	1.14279e-12
221	23.2989	3.56813e-13
222	22.357	-1.00663e-13
223	23.172	6.57003e-13
224	25.2292	1.19087e-12
225	27.2858	-1.42231e-12
226	28.0994	1.16841e-13
227	27.1552	2.30985e-13
228	24.9679	-3.14571e-15
229	22.7801	-9.19895e-13
230	21.8347	-1.09965e-12
231	22.6462	6.54307e-13
232	24.6999	-1.88787e-12
233	26.7534	-4.48937e-13
234	27.5638	-7.05537e-14
235	26.6166	1.62498e-12
236	24.4263	1.16032e-12
237	22.2358	-6.60598e-14
238	21.2877	5.21289e-14
239	22.0967	1.40209e-12
240	24.148	5.61733e-13
241	26.1991	-2.0856e-12
242	27.0073	-8.30467e-13
243	26.058	-3.49623e-13
244	23.8658	-1.3886e-13
245	21.6735	-1.04303e-12
